SR_PARSED_PRICE,COMP_TITLE_LENGTH,COMP_DESCRIPTION_LENGTH,COMP_IMG_COUNT,RETAIL_SALES_VALUE,RETAIL_SALES_UNIT,SEARCH_TERM_IN_NAME,SEARCH_TERM_IN_DESC,SEARCH_TERM_COUNT_IN_NAME,SEARCH_TERM_COUNT_IN_DESC,SEARCH_TERM_FW_POS_IN_TITLE,Retailer_Margin,LAST_1_WEEK_SALES,LAST_2_WEEK_SALES,LAST_4_WEEK_SALES,LAST_8_WEEK_SALES,LAST_16_WEEK_SALES,HOLIDAY_FLAG,FB_FEEDBACK_COMMENT_COUNT,FB_FEEDBACK_AVG_RATING,AV_OOS
1.49,30,366,1,15385.65,8443,1,1,1,1,2,0.46377372,16512,23147,30874,60402,285771,0,11,3.7,0
1.5,28,502,1,4588.75,2965,0,0,0,0,4,0.402386765,6131,9050,14243,24205,71178,1,3,3,0
5,36,111,1,4515,903,1,1,1,2,3,0.511849799,1623,2335,19551,33897,36293,0,12,1.4,0
1.5,38,368,1,11087.2,7390,1,1,1,0,3,0.37275081,13853,19330,25624,43727,149059,0,7,4.8,0
1.5,18,458,1,31863.2,21202,0,0,0,0,3,0.451052991,39448,54192,63516,110754,232280,0,4,3,0
2.5,49,199,1,8873.1,3549,1,0,1,0,2,0.431522088,6816,8605,16850,46098,72142,0,5,4.2,0
1.25,25,110,1,11295,9026,0,0,0,0,0,0,18533,27164,44961,79818,137539,0,3,2.3,0
1.25,22,199,1,31351.5,25078,0,1,0,1,0,0.421049383,45998,64490,99834,170498,296426,0,4,4,0
4,26,565,1,8341.9,2069,1,1,1,3,3,0.609976084,4402,9069,14176,22748,65361,0,5,4.2,0
3.5,49,312,1,13361.5,4045,1,0,0,0,3,0.406036673,10496,15987,22739,30273,304970,1,11,4.9,0
0.99,26,182,1,1606.77,1623,1,1,1,2,2,0.521391248,3281,4692,7318,12231,22457,0,8,4.1,0
1.35,29,360,1,5095.8,3763,0,0,0,0,0,0.390018698,10693,17936,29753,60193,104599,0,3,5,0
1.99,33,244,1,5483.77,2751,0,0,0,0,4,0.331519862,7183,11386,19481,34701,63451,0,3,2.7,0
2,37,221,1,444,370,0,0,0,0,5,0.599331475,1113,1705,2326,3705,18622,1,2,5,0
1.99,35,128,1,218,109,0,0,0,0,0,0.403436585,109,109,109,109,109,0,4,3,0
3.5,26,247,1,12684.5,4226,1,1,1,2,3,0.520414415,19638,28258,46430,62593,96663,0,4,4,0
3.5,31,98,1,2590,740,1,0,1,0,4,0.329668778,1567,2203,2517,2620,2620,0,1,5,0
1,33,156,1,2004,2004,1,0,1,0,3,0.496720255,3856,5645,9265,14491,28630,0,6,5,0
2.99,26,247,1,7272.68,2428,1,1,1,2,3,0.433934026,5482,8293,13363,24055,47060,0,4,4,0
1.99,36,308,1,18014.91,9046,1,1,1,4,2,0.430596651,17972,26194,41658,58379,126468,0,2,4,0
0.99,26,607,1,1145.43,1157,1,1,1,2,2,0.337937362,2092,2557,5240,13503,26443,0,8,4.1,0
1.25,27,203,1,3606.1,2872,0,0,0,0,2,0.345015726,4967,7242,12558,22334,37768,0,1,1,0
1.8,30,246,1,11040.3,7359,1,0,1,0,3,0.445886014,14640,20996,27611,36079,68251,0,2,5,0
1.25,25,110,1,11685.75,9343,0,0,0,0,4,0,18117,26417,42759,74608,130400,0,3,2.3,0
1.25,43,203,1,1286.35,1029,1,1,1,2,2,0.340384139,1642,1686,1720,1720,1720,0,1,5,0
1.5,43,197,1,16368.4,10906,1,0,1,0,2,0.450687909,15652,23004,56266,142060,284836,0,6,4.2,0
3.5,26,247,1,12684.5,4226,0,0,0,0,3,0.520414415,19638,28258,46430,62593,96663,0,4,4,0
1.25,45,68,4,668.75,535,0,0,0,0,4,0.387734939,1042,1505,2319,4284,5214,0,1,5,0
1.25,24,220,1,10560,8448,0,0,0,0,0,0.370366,16107,24367,46172,86146,167519,0,6,4.8,0
5,36,111,1,6754,1687,1,1,1,2,3,0.352905952,3163,4530,6500,25148,40595,1,14,1.7,0
3.5,23,289,4,13107.75,4031,0,0,0,0,3,0.173056481,7961,11382,16898,38237,123699,0,92,4.6,0
1.65,33,271,1,5658,3420,1,1,1,1,2,0.489002029,6920,12580,31569,46971,106417,1,103,4.8,0
1.8,30,246,1,10297.8,6862,1,1,1,2,3,0.446053982,14221,21502,32329,40816,67674,0,2,5,0
1.5,33,384,1,8173.5,6050,0,0,0,0,3,0.169193662,8962,11838,17079,33402,77715,0,102,4.8,0
1.25,18,441,1,22519.5,18012,0,1,0,1,0,0.430037832,105306,160394,280308,374684,531590,0,4,3,0
1.5,33,384,1,11075.4,8201,1,1,1,2,3,0.168887365,15697,21747,27535,37822,80872,0,102,4.8,0
0.99,33,156,1,1865.16,1884,1,0,1,0,3,0.426042989,3725,5649,9439,22047,55567,1,6,5,0
0.99,26,182,1,1069.2,1080,1,1,1,2,2,0.331563002,2327,3588,6057,12720,32192,1,6,3.8,0
3,26,109,3,4167,1692,0,0,0,0,2,0.496273847,5000,8387,11695,17163,20659,0,1,5,0
3.6,26,344,1,14359.05,4785,1,1,1,1,2,0.413006273,9509,13548,17321,31142,50300,1,5,4.2,0
3.6,26,353,1,6863.1,1916,1,1,1,2,2,0.456554561,3881,6166,10405,21074,41430,0,4,4,0
2,30,324,1,5036.6,2518,1,0,1,0,3,0.528148663,5375,8007,15524,32139,65551,1,6,4.3,0
1.25,25,110,1,13288.25,10610,0,0,0,0,4,0,19373,28159,46692,82463,147728,0,3,2.3,0
1.35,42,74,1,12839.8,9302,0,0,0,0,5,0.440474024,17432,24916,34176,83772,161898,0,68,4.4,0
1,33,156,1,1784.52,1789,1,0,1,0,3,0.495456782,3636,5409,7100,14363,28453,0,6,5,0
3,18,101,3,2565,855,1,0,1,0,2,-2.665134456,1832,2774,5504,16411,27313,1,1,5,0
1.25,24,220,1,12325,9860,0,0,0,0,0,0.346945661,18912,28500,48765,87206,160336,0,6,4.8,0
2,30,324,1,5264.55,2632,1,0,1,0,3,0.528975437,5625,10149,22027,29904,74212,0,6,4.3,0
1.35,42,74,1,15497.2,11468,0,0,0,0,5,0.42847317,21828,32468,51484,76358,166768,0,68,4.4,0
1,33,307,1,15513.6,15492,0,0,0,0,3,0,20406,24938,33198,48475,50926,0,1,1,0
3.5,23,289,4,11717,3903,0,0,0,0,3,0.354854884,5823,6680,6909,44122,72342,0,90,4.6,0
3.5,28,111,1,1099.5,369,1,1,1,2,2,0.382920385,1300,2012,2214,2214,2214,0,1,3,0
1.25,18,441,1,68875,55088,0,0,0,0,0,0.43004807,100248,175002,226550,310048,463708,0,4,3,0
2,37,221,1,3728,3726,0,0,0,0,5,0.557861794,7217,12285,14498,14995,15624,1,2,5,0
3.6,26,344,1,14175.9,4724,1,1,1,2,3,0.421359529,8763,10572,15260,28322,48209,0,4,4,0
1.5,33,384,1,2007.16,1338,1,0,1,0,3,0.401959319,1466,10525,45726,66380,112035,0,102,4.8,0
1.99,33,244,1,9024.65,4524,0,0,0,0,4,0.378074742,7080,9608,16791,33095,61467,0,3,2.7,0
2.2,30,366,1,12086.8,5494,1,1,1,1,2,0.428033103,9844,13362,19692,36922,107899,0,13,3.7,0
1.25,22,199,1,20595.4,16472,0,1,0,1,0,0.436153111,32502,47040,76604,130582,363142,0,4,4,0
2.5,41,342,1,9611.35,3844,1,0,1,0,2,0.432416426,7197,10322,14815,40400,59115,0,6,4.2,0
2.25,33,103,1,4917.3,2184,0,0,0,0,2,0.350192934,4108,6033,8770,15164,34348,1,4,4,0
3,26,102,1,4332,2036,1,0,1,0,3,0.364089995,2749,3389,4607,7284,7675,0,1,5,0
5,37,115,1,1862,532,0,0,0,0,4,0.459199197,800,880,1020,1216,1342,0,1,5,0
1.35,27,203,1,4059.3,3003,1,1,1,2,2,0.373998802,6424,9630,16329,28601,51563,0,4,4,0
5,38,325,4,3419,976,0,0,0,0,5,0.386574596,1364,1682,2448,25230,34576,0,122,4.6,0
0.99,40,419,1,183.48,185,1,0,1,0,4,0.081325657,758,1698,3581,6343,6432,0,1,5,0
1.25,22,199,1,21618,17280,0,1,0,1,0,0.429267373,59256,98552,190674,265430,397834,0,4,4,0
3,18,101,3,6988,3493,1,0,1,0,2,0.444931501,6021,7069,9192,15042,36861,0,1,5,0
3.5,26,102,1,2993.25,977,0,0,0,0,3,-0.31073668,4919,8917,11590,140582,185056,1,5,4.4,0
1.8,30,246,1,5049.18,2805,1,0,1,0,3,0.475888019,5656,9949,23985,38038,115519,0,3,5,0
5,36,111,1,33311,8315,1,0,0,0,3,0.366929976,13538,21377,22661,23762,26621,1,12,1.4,0
1.35,36,182,4,4165.5,3078,0,0,0,0,3,0.373194162,5942,8604,14291,26121,46024,0,3,5,0
0.99,40,419,1,567.27,573,1,0,1,0,4,0.079670387,1513,2136,4512,6162,6260,1,1,5,0
3.5,30,110,1,13635,6812,1,0,1,0,2,-0.251175932,11369,13916,18979,204049,226774,1,7,5,0
2.99,26,247,1,6980.16,2328,1,1,1,1,2,0.405490815,4239,6667,12532,22493,44655,0,4,4,0
3,26,109,3,2364,788,1,0,1,0,2,-7.447371861,1809,2915,4997,15673,24338,1,1,5,0
1.25,28,101,3,2783.75,2227,0,0,0,0,4,0.50233644,4281,6142,8700,17452,45985,0,3,3,0
1.25,22,199,1,52485,41976,0,0,0,0,0,0.428955012,81272,148316,194314,264386,396718,0,4,4,0
1.35,33,95,1,3343.5,2457,0,0,0,0,3,0.430272291,7755,10422,15552,25678,43584,1,5,4.6,0
1.65,33,271,1,24436.3,18094,0,0,0,0,3,0.491990882,38353,52030,68935,87070,131819,1,103,4.8,0
1.25,33,95,1,1653.5,1303,0,0,0,0,3,0.413624047,2511,3886,6658,10401,18425,0,1,5,0
1.25,22,199,1,26020.2,20808,0,0,0,0,0,0.570360009,31952,43508,133156,247344,360168,0,4,4,0
1.35,37,165,4,4639.95,3436,0,0,0,0,3,0.36410778,5475,10315,19323,37303,65731,1,2,4.5,1
1.35,42,74,1,7786.8,5766,0,0,0,0,5,0.428103031,9260,16020,36364,89930,162076,0,68,4.4,0
1.5,24,368,1,13945.9,9296,0,0,0,0,4,0.321684614,18096,27233,87617,162399,240044,1,6,4.8,0
5,36,111,1,5767,1261,1,1,1,2,3,0.433527914,2948,4424,6858,18094,41588,0,14,1.7,0
1.99,33,203,1,4411.37,2216,0,0,0,0,2,0.319512941,4660,7155,12047,20348,37060,0,2,5,0
1,35,342,1,2921.25,2913,0,0,0,0,0,0,5624,8530,13481,21774,28976,0,1,1,0
1.35,36,182,4,3774.95,2796,0,0,0,0,0,0.282977653,5687,8737,14487,26233,44314,0,3,5,0
3.5,32,312,1,14338,7160,1,0,1,0,2,-0.216930639,11067,14829,174963,403664,434520,1,9,4.9,0
1.25,42,94,1,8327.5,6634,0,0,0,0,5,0.414182449,13792,20880,33602,50022,94376,0,67,4.4,0
5,17,111,1,1250,250,0,0,0,0,0,0.488646745,496,833,1250,2930,8950,0,11,1.5,0
2,48,108,5,2634,1317,1,0,0,0,4,0.363059348,2580,3902,6652,18448,26273,0,32,4.4,0
1.25,36,182,4,3143.25,2510,0,0,0,0,3,0.391901285,4971,7399,12203,20859,33332,0,1,5,0
2.99,26,565,1,8507.09,2827,1,1,1,2,2,0.497625252,4443,5460,20401,42471,69518,0,5,4.2,0
1,35,342,1,2342,2342,0,0,0,0,0,0,4431,6341,10458,15488,15495,0,1,1,0
0.99,33,156,1,508.86,514,1,1,1,2,2,0.340891134,2103,4049,7777,15192,29332,0,6,5,0
3.5,31,96,1,2590,740,1,0,1,0,4,0.329668778,1567,2203,2517,2620,2620,0,1,5,0
2.5,49,199,1,7705.55,3267,1,0,1,0,2,0.397400922,5056,7866,18921,46119,72254,0,5,4.2,0
0.99,26,182,1,1031.58,1042,1,1,1,2,2,0.483567139,1981,3061,5569,10677,28581,0,6,3.8,0
1.99,36,308,1,15595.62,7824,1,1,1,4,2,-0.449379407,16149,23788,39872,70784,139070,0,2,4,0
1,33,307,1,4408,4408,0,0,0,0,3,0,7706,10445,12896,12896,12896,1,1,1,0
1.25,28,101,3,11635.6,9308,0,0,0,0,4,0.417513294,19560,27552,39747,53132,73078,0,3,3,0
2,57,460,4,2086.75,1043,1,1,1,0,5,0.360822359,1921,2876,4803,8386,13533,0,46,4.2,0
1.25,24,220,1,10325,8260,0,0,0,0,4,0.215313075,18902,30065,49758,88955,166654,1,6,4.8,0
1.25,45,68,4,570,456,0,0,0,0,4,0.366417459,907,1436,2466,4250,7137,0,1,5,0
3,24,109,1,10892,5442,0,1,0,2,0,0.342565866,12702,31950,65343,85045,105760,0,71,4.7,0
3,30,366,1,9312,3104,0,0,0,0,2,-1.824095892,6330,10477,19193,61031,112795,0,13,3.7,0
1.8,30,246,1,5049.18,2805,1,1,1,2,3,0.475888019,5656,9949,23985,38038,115519,0,3,5,0
1.25,27,203,1,3809.45,3030,0,0,0,0,2,0.231962049,6214,9586,16261,27473,47071,0,3,3.7,0
2,57,460,4,2054.75,1027,1,1,1,0,5,0.09580648,2070,2948,4852,8549,13541,1,46,4.2,0
2.99,26,565,1,10501.93,3479,1,1,1,3,3,0.479068,5107,8219,12662,34677,67165,1,5,4.2,0
4,34,274,1,21503.5,6616,1,0,0,0,3,0.368325958,11886,16229,19890,57528,120820,1,92,4.6,0
3,31,96,3,0,0,1,0,1,0,3,0,0,0,0,0,0,0,4,4,0
5,38,325,4,9393.3,2636,0,0,0,0,5,0.386295262,6414,9000,12538,16962,20682,0,123,4.6,0
1.65,33,271,1,5421.8,3814,1,1,1,1,3,0.405306477,7234,10734,25514,47719,102690,1,103,4.8,0
1.35,42,74,1,11190.6,8130,0,0,0,0,5,0.438901187,15614,21380,31634,85206,161616,0,68,4.4,0
4,26,565,1,9373.8,2333,1,1,1,2,2,0.608623466,7000,10479,15219,27468,65853,0,5,4.2,0
1.5,43,197,1,22999.2,14754,1,0,1,0,3,0.409973529,29054,43540,67290,112650,248954,1,6,4.2,0
2.5,41,342,1,10923.1,4369,1,0,1,0,2,0.432367874,8213,11566,16441,40920,58054,0,7,4.1,0
0.99,26,182,1,1263.24,1276,1,1,1,2,3,0.472868503,2560,3915,7939,17549,61718,0,6,3.8,0
1.99,33,244,1,7241.02,3631,0,0,0,0,0,0.411749856,6614,9973,17813,33225,60468,0,3,2.7,0
2,44,315,1,10124,5062,0,0,0,0,5,0,9255,12111,12862,12862,12862,1,1,5,0
3.6,26,353,1,7099.65,1964,1,1,1,2,3,0.519654085,4688,9878,15785,24274,45558,0,4,4,0
3.5,28,109,1,42764.5,17101,0,0,0,0,2,0.281148206,24049,24905,27175,31935,38546,1,1,3,0
1.25,18,441,1,35224.5,28174,0,0,0,0,0,0.412018944,51548,72874,115470,196224,346406,0,4,3,0
1.65,33,271,1,14752.65,10919,1,1,1,1,3,0.425793765,19967,28041,34110,78520,131051,1,103,4.8,0
5,37,181,1,2219,634,0,0,0,0,4,0.459199197,1166,1434,1590,1848,1938,0,1,5,0
3.5,26,247,1,28254.16,8072,0,0,0,0,3,0.586423471,18172,23259,32021,38186,75242,0,4,4,0
1.5,24,368,1,41680.2,27783,0,0,0,0,0,0.30067313,60384,86727,133161,163951,242158,0,6,4.8,0
1.99,36,308,1,16540.14,8292,0,0,0,0,2,0.423706555,16846,25847,43819,75064,102737,0,2,4,0
1.5,37,334,1,6876.9,4513,0,0,0,0,3,0.41686918,9133,13683,23017,36301,75671,0,2,4.5,0
3.5,26,102,1,4313.8,1402,0,0,0,0,3,0.383337529,2025,2518,3141,12461,178139,0,5,4.4,0
3.5,28,109,1,1211,346,0,0,0,0,2,0.508917149,2163,3541,4599,6813,6813,0,1,3,0
3.5,28,111,1,1701,486,1,1,1,2,2,0.474658121,855,1786,2700,2700,2700,0,1,3,0
1.25,25,110,1,11111.25,8887,0,0,0,0,4,0,18230,27004,43744,76062,130801,0,3,2.3,0
0.99,33,156,1,1904.76,1924,1,1,1,2,2,0.477222365,3740,5714,10730,23136,65241,0,6,5,0
1.25,24,220,1,13302.5,10642,0,0,0,0,4,0.215313075,21805,31675,51664,90882,196518,1,6,4.8,0
1.25,36,182,4,2230.6,1782,0,0,0,0,3,0.25888672,3568,5644,10462,20453,36444,1,1,5,0
3.5,31,98,1,16980,8490,0,0,0,0,4,-0.218736525,12486,14012,21264,57834,75350,1,6,4.3,0
3.5,28,111,1,1099.5,369,0,0,0,0,2,0.382920385,1300,2012,2214,2214,2214,0,1,3,0
5,17,109,1,3930,786,0,0,0,0,0,0.377663811,1424,2902,4651,8260,14542,0,4,1.5,0
1.99,36,308,1,12689.47,6361,0,0,0,0,2,0.350162375,8171,9162,22575,31935,220667,0,2,4,0
0.99,16,331,1,5325.65,5363,0,0,0,0,0,0.400208943,10060,12793,21240,34020,58451,1,5,4.6,0
2,30,324,1,5036.6,2518,1,0,1,0,3,0.528148663,5375,8007,15524,32139,65551,1,6,4.3,0
3,30,366,1,30853,15424,0,0,0,0,2,0.366817242,30198,40927,50506,78408,125900,0,11,3.7,0
1.5,43,197,1,21827,14486,1,1,1,1,3,0.452840018,27330,38236,50334,131134,241296,0,6,4.2,0
1.99,33,203,1,5226.76,2626,0,0,0,0,2,0.392980888,4541,6706,11706,21258,37716,0,3,5,0
1.35,37,165,4,5435.55,4024,0,0,0,0,3,0.319882249,8127,12197,20490,56515,80294,0,2,4.5,0
1.25,25,110,1,10106.75,8080,0,0,0,0,4,0,16566,25375,41930,74332,128632,0,1,1,0
3.5,28,111,1,1780,712,0,0,0,0,2,0.264521369,914,914,914,914,914,0,1,3,0
1.25,23,92,1,2251.35,1796,0,0,0,0,3,0.348165926,3297,4602,7752,12197,26760,0,3,3.7,0
1.25,24,220,1,12325,9860,0,0,0,0,0,0.346945661,18912,28500,48765,87206,160336,0,6,4.8,0
1.5,33,384,1,3612,2408,1,1,1,2,3,0.311835269,5046,12024,19530,44980,81401,0,102,4.8,0
1.25,22,199,1,22020,17606,0,0,0,0,3,1.495270355,33842,52314,88270,150010,275838,0,4,4,0
2.99,26,565,1,14989.13,4667,1,1,1,3,3,0.510382309,8146,9774,15713,33287,67047,1,5,4.2,0
2.25,33,103,1,3151.2,1400,0,0,0,0,2,0.551298647,3785,5756,13591,19564,39164,1,4,4,0
1.99,36,308,1,16653.67,8350,0,0,0,0,2,0.411667946,14982,22030,39372,73004,130392,0,2,4,0
1.25,18,441,1,9877.8,7322,0,0,0,0,3,0.476703621,39418,46994,152300,355476,523526,0,4,3,0
1.25,24,220,1,12158.75,9727,0,0,0,0,0,0.370366,19216,28410,44517,84452,163632,0,6,4.8,0
1.25,22,199,1,49134,39296,0,1,0,1,0,0.42895452,106340,131418,170830,240882,371754,0,4,4,0
3.5,32,92,1,295487.5,147600,1,0,0,0,2,0.404690234,222124,293712,376301,398922,414234,1,8,4.9,0
1.5,33,384,1,7625.07,5963,1,0,1,0,3,0.354231277,8811,11927,24467,43894,107294,0,102,4.8,0
1.49,25,560,1,14440.67,9655,0,0,0,0,0,0,19494,28441,42454,59093,115487,1,6,3.6,0
1,33,307,1,6072.15,6072,1,0,1,0,3,0,12083,17811,39238,81936,111698,0,1,1,0
3.5,30,110,1,6515.5,1861,1,0,0,0,2,0.28468471,5063,76453,160713,206088,214400,0,7,5,0
1.99,36,308,1,17926.99,9001,0,0,0,0,2,0.422825742,18047,26973,42906,66389,97450,0,2,4,0
0.99,26,182,1,2926.44,2956,1,1,1,2,3,0.499464084,5800,8416,10624,30626,86857,1,6,3.8,0
1.25,22,199,1,23096,18472,0,1,0,1,0,1.495422926,36908,54428,88036,149344,271986,0,4,4,0
2.5,41,342,1,8382.95,3353,1,0,1,0,3,0.432367165,6478,8228,16926,37045,60281,0,6,4.2,0
1.25,29,360,1,5834.5,4651,0,0,0,0,0,0.343282384,9066,12825,21164,36948,63021,1,2,5,0
5,38,325,4,6597,1884,0,0,0,0,5,0.42545229,3538,5372,7664,8758,13998,0,123,4.6,0
3,24,110,1,11213,5602,0,1,0,2,0,0.355868818,10997,15884,19152,68558,114090,1,72,4.7,0
1.35,36,180,1,4653.9,3442,0,0,0,0,3,0.38954923,6833,10004,11640,19092,38224,1,3,5,0
1.25,24,220,1,12337.5,9870,0,0,0,0,0,0.357437179,19693,29859,49491,89050,219599,0,6,4.8,0
1,35,342,1,3303.3,3303,0,0,0,0,0,0,6945,10231,16277,26845,41624,0,5,4.2,0
1.25,25,110,1,11111.25,8887,0,1,0,1,0,0,18230,27004,43744,76062,130801,0,3,2.3,0
1.5,24,368,1,48905.1,32601,0,0,0,0,4,0.300628966,58944,96948,107383,146195,224409,0,6,4.8,0
3.5,30,110,1,5904.5,1901,1,0,1,0,2,0.36354627,2923,3518,4131,17831,216833,0,7,5,0
3,26,109,3,3063,1021,1,0,1,0,2,-7.447371861,2127,3183,5901,15904,23795,1,1,5,0
1.99,33,244,1,8823.75,4432,0,0,0,0,0,0.330695561,8635,12640,20736,35460,64376,0,3,2.7,0
1.25,22,199,1,26153,20920,0,0,0,0,0,0.421041928,39412,57150,90992,162354,287820,0,4,4,0
3.5,31,98,1,3291,940,0,0,0,0,4,0.456393855,1716,2045,4018,20031,73118,0,6,4.3,0
3,26,109,3,2490,830,0,0,0,0,2,-7.447371861,1618,2639,4801,14214,25031,0,1,5,0
2.5,49,199,1,11791.95,4716,1,0,1,0,2,0.431577659,8662,12211,17267,43256,73396,0,5,4.2,0
1.25,18,441,1,93451.5,74754,0,1,0,1,0,0.411958711,102928,126302,169130,250924,402928,0,4,3,0
1.5,25,110,1,9932,6608,0,0,0,0,4,0,8957,15055,25800,64401,135779,0,5,3.4,0
1.25,24,220,1,13953.75,11163,0,0,0,0,0,0.215313075,21033,30856,51137,90373,208624,1,6,4.8,0
2.99,26,247,1,6184.29,2063,1,1,1,2,3,0.27637792,5936,9391,16035,52365,82479,1,4,4,0
5,37,115,4,916,260,0,0,0,0,4,0.848339685,506,608,740,8612,14670,1,1,5,0
1.99,57,138,1,2031.88,1020,1,0,1,0,5,0.315990055,2233,3585,6002,10615,18682,0,47,4.2,0
3,30,366,1,13101,4367,1,1,1,1,2,0.577809742,8734,16007,46205,71268,126553,0,13,3.7,0
1.25,36,182,4,3625.1,2888,0,0,0,0,0,0.240029537,5880,8716,14090,21979,41592,0,1,5,0
1.25,22,199,1,20042,16030,0,0,0,0,0,0.436131867,30568,45168,75158,134918,361454,0,4,4,0
5,38,230,1,6433,1838,0,0,0,0,5,0.458519002,3344,4942,7570,8590,23584,0,123,4.6,0
5,17,109,1,3400,805,0,0,0,0,0,0.515218596,1450,2094,3977,7101,21789,0,4,1.5,0
1.49,31,96,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0
1.25,18,441,1,40133,32096,0,0,0,0,0,0.435417361,39672,57684,200066,371528,535630,0,4,3,0
4,34,274,1,6061,1515,0,0,0,0,3,0.554708139,7106,21657,48762,82483,116692,0,92,4.6,0
1.5,44,476,1,1027.5,685,1,1,1,2,2,0.485639839,1927,3344,7708,13257,19203,1,9,4.8,0
1.8,30,246,1,10886.3,7256,1,1,1,2,3,0.405913014,12734,15539,22683,44077,114985,0,4,5,0
0.99,30,331,1,6019.86,6068,1,0,1,0,3,0.337667863,12015,17014,22269,34324,69249,0,6,4.7,0
1.25,25,110,1,10961,8763,0,0,0,0,0,0,17549,26575,44713,80627,143937,0,3,2.3,0
2.2,31,96,3,0,0,1,0,1,0,3,0,0,0,0,0,0,0,4,4,0
1.35,29,433,1,11948.85,8850,0,0,0,0,0,0.361563334,18039,26426,41844,64198,113553,1,4,5,0
3.5,26,247,1,30170.72,8620,0,0,0,0,3,0.588725699,16692,26792,36491,45825,81561,0,4,4,0
4,34,274,1,17130.5,5270,1,0,0,0,3,0.368392522,9613,11776,14789,62036,117597,1,92,4.6,0
1.25,42,94,1,5487.5,4374,0,0,0,0,5,0.384594727,7188,10924,25118,44426,81334,0,67,4.4,0
0.99,33,156,1,1364.22,1378,1,0,1,0,3,0.426042989,3067,5057,8782,16188,40556,0,6,5,0
1.25,42,94,1,8806.4,7022,0,0,0,0,5,0.384164679,13650,18806,32098,61488,114166,0,68,4.4,0
1.65,33,384,1,13336.15,9869,1,0,1,0,3,0.426030619,16643,19235,25271,46419,109376,0,103,4.8,0
0.99,26,607,1,1666.17,1683,0,0,0,0,0,0.441014721,3259,4844,8137,13832,23676,0,8,4.1,0
5,36,111,1,3409,712,0,0,0,0,2,0.470299772,9613,17928,30990,32770,35591,1,12,1.4,0
1.8,30,246,1,9731.1,6486,1,0,1,0,3,0.417191152,21442,28858,57401,85309,109191,0,3,5,0
1.24,26,349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
5,38,325,4,13226,3778,0,0,0,0,5,0.425321276,6364,8248,11736,14582,19140,0,123,4.6,0
1.25,22,199,1,22020,17606,0,1,0,1,0,1.495270355,33842,52314,88270,150010,275838,0,4,4,0
1.65,33,384,1,4944.26,3066,1,1,1,2,3,0.374215845,6671,10220,24214,62512,97696,0,103,4.8,0
1.8,30,246,1,31561.44,18868,1,0,1,0,3,0.392415361,25274,32136,46776,61739,85058,0,3,5,0
4,34,274,1,14895.02,5591,0,0,0,0,3,0.365469284,20142,36123,60689,87948,118184,0,92,4.6,0
3.5,26,247,1,12452.5,4150,0,0,0,0,3,0.513245762,6464,8119,10315,35703,64255,0,4,4,0
3,26,102,1,7683,3837,1,0,1,0,3,0.437715898,6497,8533,9886,12442,14172,0,1,5,0
1.25,25,110,1,10412.5,8324,0,0,0,0,0,0,16717,25032,39185,58835,128854,1,1,1,0
1.25,42,94,1,9286.5,7408,0,0,0,0,5,0.383900172,14832,22028,36504,63850,107186,0,68,4.4,0
4,34,274,1,7988.35,2163,1,1,1,1,4,0.517634939,3661,5176,25318,71561,114172,0,92,4.6,0
1.25,22,199,1,49134,39296,0,0,0,0,0,0.42895452,106340,131418,170830,240882,371754,0,4,4,0
1.25,27,203,1,2672,2130,0,0,0,0,2,0.414083956,4341,6588,10580,14919,32639,0,1,1,0
1.25,36,182,4,3266,2609,0,0,0,0,3,0.345741213,4854,6636,10498,20418,38767,0,1,5,0
2,30,324,1,4928.35,2464,1,1,1,2,2,0.528125959,4796,7314,12803,32198,63203,1,6,4.3,0
1.25,28,101,3,3051.25,2441,0,0,0,0,4,0.459070253,5103,8135,13205,19678,41704,0,3,3,0
3,30,366,1,14210.64,4755,1,1,1,1,2,0.673032913,13198,21267,31456,60040,232850,0,11,3.7,0
2.2,30,366,1,12405.8,5639,0,0,0,0,2,0.428033103,11133,15483,22105,38194,105095,0,13,3.7,0
1.25,22,199,1,14495,11596,0,1,0,1,0,0.570191523,32404,43548,111496,244156,355006,0,4,4,0
3,31,96,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0
1.35,37,165,4,9338.55,6895,0,0,0,0,3,0.234684859,12626,15535,19949,33669,74987,0,2,4.5,0
1.65,49,96,1,8572.95,5195,1,0,1,0,4,0.448617316,10457,15802,26595,41625,88917,0,8,4.5,0
1.99,35,128,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,3,0
1.25,22,199,1,49134,39296,0,0,0,0,3,0.42895452,106340,131418,170830,240882,371754,0,4,4,0
3.5,23,289,4,11785,3833,0,0,0,0,3,0.332152801,5914,7879,15781,26831,79727,0,91,4.6,0
1.35,27,186,1,5078.25,3729,0,0,0,0,2,0.336569751,7055,10293,15557,22515,39389,1,4,4,0
2,48,108,5,2744,1372,1,0,0,0,4,0.366471287,5275,8368,13168,15697,25738,1,32,4.4,0
3,26,109,3,3106.41,1040,0,0,0,0,2,0.550488707,2075,3783,6827,8255,62472,0,1,5,0
1.25,37,165,4,4243,3391,0,0,0,0,3,0.389925603,6578,9677,15537,27032,47849,0,1,4,0
